protocolType,SETS_setName,trait,year_loc,FIELD_name,FIELD_name_1,sub_market,FIELD_plantingSeason,FIELD_pipeline,OBS_numValue,productName,commercialName
FTN,FTNPS4COMM,LDSR_PUCCSO,2021_MAFELIX_CAJEME_CATR_FTNC,MAFELIX_CAJEME_CATR_FTNC,MAFELIX_CAJEME_CATR_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,1,DK4050,DK4050
FTN,FTNM1HTW,LDSR_PUCCSO,2022_RCERVA1_NAVOLATO_VERG_FTNC_W22,RCERVA1_NAVOLATO_VERG_FTNC_W22,RCERVA1_NAVOLATO_VERG_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,5,DK4050,DK4050
FTN,FTNM1HTW,YLD,2022_RCERVA1_CULIACAN_TAMA_FTNC_W22,RCERVA1_CULIACAN_TAMA_FTNC_W22,RCERVA1_CULIACAN_TAMA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,134.281957,DK4050,DK4050
FTN,FTNPS4COMM,YLD,2021_RCERVA1_ANGOTURA_PLCO_FTNC,RCERVA1_ANGOTURA_PLCO_FTNC,RCERVA1_ANGOTURA_PLCO_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,184.201622,DK4050,DK4050
FTN,FTNPS4COMM,SDP_ZZXXFF,2021_IIBANA_GUASAVE_PABL_FTNC,IIBANA_GUASAVE_PABL_FTNC,IIBANA_GUASAVE_PABL_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,YLD,2022_IIBANA_AHOME_SJAH_FTNC_W22,IIBANA_AHOME_SJAH_FTNC_W22,IIBANA_AHOME_SJAH_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,172.221327,DK4050,DK4050
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_GUASAVE_MIAL_FTNC_W22,IIBANA_GUASAVE_MIAL_FTNC_W22,IIBANA_GUASAVE_MIAL_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_GUASAVE_LAEN_FTNC_W22,IIBANA_GUASAVE_LAEN_FTNC_W22,IIBANA_GUASAVE_LAEN_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,LDSR_PUCCSO,2022_IIBANA_GUASAVE_RRBB_FTNC_W22,IIBANA_GUASAVE_RRBB_FTNC_W22,IIBANA_GUASAVE_RRBB_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM1,SDP_ZZXXFF,2021_IIBANA_AHOME_BCHM1_FTNC,IIBANA_AHOME_BCHM1_FTNC,IIBANA_AHOME_BCHM1_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM2,LDSR_PUCCSO,2021_RCERVA1_CULIACAN_CORI_FTNC,RCERVA1_CULIACAN_CORI_FTNC,RCERVA1_CULIACAN_CORI_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM2,LDSR_SETOTU,2021_RCERVA1_ANGOSTURA_ACAT_FTNC,RCERVA1_ANGOSTURA_ACAT_FTNC,RCERVA1_ANGOSTURA_ACAT_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,YLD,2022_MAFELIX_CULIACAN_QUEM_FTNC_W22,MAFELIX_CULIACAN_QUEM_FTNC_W22,MAFELIX_CULIACAN_QUEM_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,154.851473,DK4050,DK4050
FTN,FTNM1HTW,LDSR_PUCCSO,2022_MAFELIX_LACRUZ_CASE_FTNC_W22,MAFELIX_LACRUZ_CASE_FTNC_W22,MAFELIX_LACRUZ_CASE_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM2,LDSR_PUCCSO,2021_RCERVA1_NAVOLATO_VERG_FTNC,RCERVA1_NAVOLATO_VERG_FTNC,RCERVA1_NAVOLATO_VERG_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,4,DK4050,DK4050
FTN,FTNPS4COMM,YLD,2021_RCERVA1_NAVOLATO_BLED_FTNC,RCERVA1_NAVOLATO_BLED_FTNC,RCERVA1_NAVOLATO_BLED_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,154.425139,DK4050,DK4050
FTN,FTNPS4COMM,LDSR_SETOTU,2021_IIBANA_GUASAVE_SNFE_FTNC,IIBANA_GUASAVE_SNFE_FTNC,IIBANA_GUASAVE_SNFE_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,1,DK4050,DK4050
FTN,FTNM1HTW,LDSR_PUCCSO,2022_MAFELIX_ELFUERTE_CAAL_FTNC_W22,MAFELIX_ELFUERTE_CAAL_FTNC_W22,MAFELIX_ELFUERTE_CAAL_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,1,DK4050,DK4050
FTN,FTNM1GEOBP,LDSR_PUCCSO,2022_RCERVA1_NAVOLATO_VERG_GEO_W22,RCERVA1_NAVOLATO_VERG_GEO_W22,RCERVA1_NAVOLATO_VERG_GEO_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,5,DK4050,DK4050
FTN,FTNCOMM1,SDP_FUSASP,2021_IIBANA_AHOME_OLAL_FTNC,IIBANA_AHOME_OLAL_FTNC,IIBANA_AHOME_OLAL_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM2,SDP_ZZXXFF,2021_IIBANA_AHOME_BAGO_FTNC,IIBANA_AHOME_BAGO_FTNC,IIBANA_AHOME_BAGO_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM2,SDP_ZZXXFF,2021_IIBANA_AHOME_PORV_FTNC,IIBANA_AHOME_PORV_FTNC,IIBANA_AHOME_PORV_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNPS4COMM,SDP_FUSASP,2021_RCERVA1_CULIACAN_CULI_FTNC,RCERVA1_CULIACAN_CULI_FTNC,RCERVA1_CULIACAN_CULI_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM2,SDP_ZZXXFF,2021_IIBANA_AHOME_SNMI_FTNC,IIBANA_AHOME_SNMI_FTNC,IIBANA_AHOME_SNMI_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1GEOAP,LDSR_PUCCSO,2021_RCERVA1_CULIACAN_TAMA_FTNGEO,RCERVA1_CULIACAN_TAMA_FTNGEO,RCERVA1_CULIACAN_TAMA_FTNGEO,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM1,YLD,2021_MAFELIX_ELFUERTE_REVO_FTNC,MAFELIX_ELFUERTE_REVO_FTNC,MAFELIX_ELFUERTE_REVO_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,135.244936,DK4050,DK4050
FTN,FTNPS4COMM,LDSR_SETOTU,2021_IIBANA_GUASAVE_JJAR_FTNC,IIBANA_GUASAVE_JJAR_FTNC,IIBANA_GUASAVE_JJAR_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,1,DK4050,DK4050
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_AHOME_SNMI2_FTNC_W22,IIBANA_AHOME_SNMI2_FTNC_W22,IIBANA_AHOME_SNMI2_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM1,LDSR_SETOTU,2021_IIBANA_AHOME_OLAL_FTNC,IIBANA_AHOME_OLAL_FTNC,IIBANA_AHOME_OLAL_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,1,DK4050,DK4050
FTN,FTNPS4COMM,LDSR_PUCCSO,2021_RCERVA1_NAVOLATO_VER2_FTNC,RCERVA1_NAVOLATO_VER2_FTNC,RCERVA1_NAVOLATO_VER2_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,1,DK4050,DK4050
FTN,FTNPS4COMM,SDP_ZZXXFF,2021_IIBANA_GUASAVE_TAMA_FTNC,IIBANA_GUASAVE_TAMA_FTNC,IIBANA_GUASAVE_TAMA_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM2,YLD,2021_MAFELIX_ELFUERTE_CAAL_FTNC,MAFELIX_ELFUERTE_CAAL_FTNC,MAFELIX_ELFUERTE_CAAL_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,131.737892,DK4050,DK4050
FTN,FTNM1HTW,SDP_ZZXXFF,2022_IIBANA_AHOME_LASL_FTNC_W22,IIBANA_AHOME_LASL_FTNC_W22,IIBANA_AHOME_LASL_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,YLD,2022_IIBANA_AHOME_18MA_FTNC_W22,IIBANA_AHOME_18MA_FTNC_W22,IIBANA_AHOME_18MA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,169.827907,DK4050,DK4050
FTN,FTNCOMM1,LDSR_SETOTU,2021_IIBANA_AHOME_BCHM1_FTNC,IIBANA_AHOME_BCHM1_FTNC,IIBANA_AHOME_BCHM1_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,3,DK4050,DK4050
FTN,FTNPS4COMM,LDSR_SETOTU,2021_RCERVA1_CULIACAN_QULA_FTNC,RCERVA1_CULIACAN_QULA_FTNC,RCERVA1_CULIACAN_QULA_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNPS4COMM,SDP_ZZXXFF,2021_IIBANA_GUASAVE_SNFE_FTNC,IIBANA_GUASAVE_SNFE_FTNC,IIBANA_GUASAVE_SNFE_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,LDSR_PUCCSO,2022_IIBANA_GUASAVE_RRCC_FTNC_W22,IIBANA_GUASAVE_RRCC_FTNC_W22,IIBANA_GUASAVE_RRCC_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,2,DK4050,DK4050
FTN,FTNM1HTW,SDP_ZZXXFF,2022_IIBANA_AHOME_RLIZA_FTNC_W22,IIBANA_AHOME_RLIZA_FTNC_W22,IIBANA_AHOME_RLIZA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,YLD,2022_MAFELIX_ANGOSTURA_ROGO_FTNC_W22,MAFELIX_ANGOSTURA_ROGO_FTNC_W22,MAFELIX_ANGOSTURA_ROGO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,130.011638,DK4050,DK4050
FTN,FTNCOMM2,SDP_FUSASP,2021_RCERVA1_ANGOSTURA_LARE_FTNC,RCERVA1_ANGOSTURA_LARE_FTNC,RCERVA1_ANGOSTURA_LARE_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNPS4COMM,YLD,2021_IIBANA_GUASAVE_RRCC_FTNC,IIBANA_GUASAVE_RRCC_FTNC,IIBANA_GUASAVE_RRCC_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,124.277876,DK4050,DK4050
FTN,FTNM1HTW,LDSR_SETOTU,2022_MAFELIX_ELFUERTE_POMO_FTNC_W22,MAFELIX_ELFUERTE_POMO_FTNC_W22,MAFELIX_ELFUERTE_POMO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,SDP_FUSASP,2022_MAFELIX_CULIACAN_UASC_FTNC_W22,MAFELIX_CULIACAN_UASC_FTNC_W22,MAFELIX_CULIACAN_UASC_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,4,DK4050,DK4050
FTN,FTNPS4COMM,LDSR_SETOTU,2021_IIBANA_GUASAVE_JJVR_FTNC,IIBANA_GUASAVE_JJVR_FTNC,IIBANA_GUASAVE_JJVR_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,1,DK4050,DK4050
FTN,FTNM1HTW,SDP_FUSASP,2022_IIBANA_CAJEME_LEOB3_FTNC_W22,IIBANA_CAJEME_LEOB3_FTNC_W22,IIBANA_CAJEME_LEOB3_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_ELFUERTE_MOCH_FTNC_W22,MAFELIX_ELFUERTE_MOCH_FTNC_W22,MAFELIX_ELFUERTE_MOCH_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,12,DK4050,DK4050
FTN,FTNCOMM1,SDP_FUSASP,2021_IIBANA_AHOME_SNJA_FTNC,IIBANA_AHOME_SNJA_FTNC,IIBANA_AHOME_SNJA_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM2,LDSR_SETOTU,2021_RCERVA1_CULIACAN_TAMA_FTNC,RCERVA1_CULIACAN_TAMA_FTNC,RCERVA1_CULIACAN_TAMA_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNPS4COMM,YLD,2021_IIBANA_GUASAVE_TAMA_FTNC,IIBANA_GUASAVE_TAMA_FTNC,IIBANA_GUASAVE_TAMA_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,152.848272,DK4050,DK4050
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_AHOME_SJAH_FTNC_W22,IIBANA_AHOME_SJAH_FTNC_W22,IIBANA_AHOME_SJAH_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,LDSR_SETOTU,2022_MAFELIX_LACRUZ_CRUZ_FTNC_W22,MAFELIX_LACRUZ_CRUZ_FTNC_W22,MAFELIX_LACRUZ_CRUZ_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNPS4COMM,YLD,2021_IIBANA_GUASAVE_JJJM_FTNC,IIBANA_GUASAVE_JJJM_FTNC,IIBANA_GUASAVE_JJJM_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,86.982249,DK4050,DK4050
FTN,FTNPS4COMM,YLD,2021_IIBANA_GUASAVE_JJAR_FTNC,IIBANA_GUASAVE_JJAR_FTNC,IIBANA_GUASAVE_JJAR_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,91.203156,DK4050,DK4050
FTN,FTNCOMM2,LDSR_SETOTU,2021_RCERVA1_ANGOSTURA_ANGO_FTNC,RCERVA1_ANGOSTURA_ANGO_FTNC,RCERVA1_ANGOSTURA_ANGO_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1GEOAP,LDSR_SETOTU,2021_RCERVA1_CULIACAN_TAMA_FTNGEO,RCERVA1_CULIACAN_TAMA_FTNGEO,RCERVA1_CULIACAN_TAMA_FTNGEO,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,YLD,2022_MAFELIX_ELFUERTE_CAAL_FTNC_W22,MAFELIX_ELFUERTE_CAAL_FTNC_W22,MAFELIX_ELFUERTE_CAAL_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,133.369513,DK4050,DK4050
FTN,FTNM1HTW,LDSR_PUCCSO,2022_MAFELIX_LACRUZ_CRUZ_FTNC_W22,MAFELIX_LACRUZ_CRUZ_FTNC_W22,MAFELIX_LACRUZ_CRUZ_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,1,DK4050,DK4050
FTN,FTNM1HTW,SDP_FUSASP,2022_IIBANA_AHOME_BCHM_FTNC_W22,IIBANA_AHOME_BCHM_FTNC_W22,IIBANA_AHOME_BCHM_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,32,DK4050,DK4050
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_GUASAVE_RRBB_FTNC_W22,IIBANA_GUASAVE_RRBB_FTNC_W22,IIBANA_GUASAVE_RRBB_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM2,YLD,2021_RCERVA1_ANGOSTURA_LARE_FTNC,RCERVA1_ANGOSTURA_LARE_FTNC,RCERVA1_ANGOSTURA_LARE_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,118.539845,DK4050,DK4050
FTN,FTNM1HTW,YLD,2022_RCERVA1_NAVOLATO_BALB_FTNC_W22,RCERVA1_NAVOLATO_BALB_FTNC_W22,RCERVA1_NAVOLATO_BALB_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,150.340994,DK4050,DK4050
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_LACRUZ_CRUZ_FTNC_W22,MAFELIX_LACRUZ_CRUZ_FTNC_W22,MAFELIX_LACRUZ_CRUZ_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,38,DK4050,DK4050
FTN,FTNM1GEOAP,LDSR_SETOTU,2022_RCERVA1_NAVOLATO_VERG_GEO_W22,RCERVA1_NAVOLATO_VERG_GEO_W22,RCERVA1_NAVOLATO_VERG_GEO_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM2,LDSR_PUCCSO,2021_IIBANA_AHOME_BAGO_FTNC,IIBANA_AHOME_BAGO_FTNC,IIBANA_AHOME_BAGO_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,1,DK4050,DK4050
FTN,FTNPS4COMM,SDP_FUSASP,2021_RCERVA1_CULIACAN_GUAM_FTNC,RCERVA1_CULIACAN_GUAM_FTNC,RCERVA1_CULIACAN_GUAM_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,1,DK4050,DK4050
FTN,FTNM1HTW,LDSR_SETOTU,2022_IIBANA_GUASAVE_FIGUE_FTNC_W22,IIBANA_GUASAVE_FIGUE_FTNC_W22,IIBANA_GUASAVE_FIGUE_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM2,YLD,2021_RCERVA1_NAVOLATO_SATA_FTNC,RCERVA1_NAVOLATO_SATA_FTNC,RCERVA1_NAVOLATO_SATA_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,177.030484,DK4050,DK4050
FTN,FTNPS4COMM,LDSR_PUCCSO,2021_IIBANA_GUASAVE_PABL_FTNC,IIBANA_GUASAVE_PABL_FTNC,IIBANA_GUASAVE_PABL_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,3,DK4050,DK4050
FTN,FTNM1HTW,SDP_FUSASP,2022_RCERVA1_CULIACAN_AERO_FTNC_W22,RCERVA1_CULIACAN_AERO_FTNC_W22,RCERVA1_CULIACAN_AERO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,5,DK4050,DK4050
FTN,FTNM1HTW,SDP_FUSASP,2022_IIBANA_AHOME_SJAH_FTNC_W22,IIBANA_AHOME_SJAH_FTNC_W22,IIBANA_AHOME_SJAH_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,13,DK4050,DK4050
FTN,FTNM1HTW,SDP_FUSASP,2022_IIBANA_GUASAVE_INIF_FTNC_W22,IIBANA_GUASAVE_INIF_FTNC_W22,IIBANA_GUASAVE_INIF_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,13,DK4050,DK4050
FTN,FTNCOMM1,LDSR_PUCCSO,2021_IIBANA_AHOME_STRO_FTNC,IIBANA_AHOME_STRO_FTNC,IIBANA_AHOME_STRO_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM1,LDSR_PUCCSO,2021_IIBANA_AHOME_BCHM1_FTNC,IIBANA_AHOME_BCHM1_FTNC,IIBANA_AHOME_BCHM1_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,2,DK4050,DK4050
FTN,FTNCOMM2,YLD,2021_IIBANA_AHOME_AGNU_FTNC,IIBANA_AHOME_AGNU_FTNC,IIBANA_AHOME_AGNU_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,156.476835,DK4050,DK4050
FTN,FTNPS4COMM,SDP_FUSASP,2021_IIBANA_GUASAVE_JJJM_FTNC,IIBANA_GUASAVE_JJJM_FTNC,IIBANA_GUASAVE_JJJM_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,72,DK4050,DK4050
FTN,FTNM1HTW,LDSR_PUCCSO,2022_MAFELIX_ELFUERTE_POMO_FTNC_W22,MAFELIX_ELFUERTE_POMO_FTNC_W22,MAFELIX_ELFUERTE_POMO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,1,DK4050,DK4050
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_CULIACAN_BACH_FTNC_PV23,MAFELIX_CULIACAN_BACH_FTNC_PV23,MAFELIX_CULIACAN_BACH_FTNC_PV23,WHITE HIGH TIER,2022,ME1 PACIFIC,2,DK4050,DK4050
FTN,FTNCOMM2,YLD,2021_IIBANA_GUASAVE_MALE_FTNC,IIBANA_GUASAVE_MALE_FTNC,IIBANA_GUASAVE_MALE_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,179.160806,DK4050,DK4050
FTN,FTNCOMM2,SDP_FUSASP,2021_RCERVA1_CULIACAN_RECO_FTNC,RCERVA1_CULIACAN_RECO_FTNC,RCERVA1_CULIACAN_RECO_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,SDP_FUSASP,2022_MAFELIX_NAVOLATO_PACO_FTNC_W22,MAFELIX_NAVOLATO_PACO_FTNC_W22,MAFELIX_NAVOLATO_PACO_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,SDP_ZZXXFF,2022_IIBANA_GUASAVE_BCHC_FTNC_W22,IIBANA_GUASAVE_BCHC_FTNC_W22,IIBANA_GUASAVE_BCHC_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM2,LDSR_SETOTU,2021_RCERVA1_CULIACAN_CORI_FTNC,RCERVA1_CULIACAN_CORI_FTNC,RCERVA1_CULIACAN_CORI_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,SDP_ZZXXFF,2022_MAFELIX_CULIACAN_PLAT_FTNC_W22,MAFELIX_CULIACAN_PLAT_FTNC_W22,MAFELIX_CULIACAN_PLAT_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,6,DK4050,DK4050
FTN,FTNPS4COMM,SDP_ZZXXFF,2021_IIBANA_AHOME_BCHM2_FTNC,IIBANA_AHOME_BCHM2_FTNC,IIBANA_AHOME_BCHM2_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,LDSR_PUCCSO,2022_IIBANA_AHOME_SNMI_FTNC_W22,IIBANA_AHOME_SNMI_FTNC_W22,IIBANA_AHOME_SNMI_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,1,DK4050,DK4050
FTN,FTNM1HTW,LDSR_SETOTU,2022_MAFELIX_NAVOLATO_BACH_FTNC_W22,MAFELIX_NAVOLATO_BACH_FTNC_W22,MAFELIX_NAVOLATO_BACH_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNCOMM2,LDSR_SETOTU,2021_RCERVA1_ANGOSTURA_IGNA_FTNC,RCERVA1_ANGOSTURA_IGNA_FTNC,RCERVA1_ANGOSTURA_IGNA_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,SDP_FUSASP,2022_RCERVA1_NAVOLATO_BALB_FTNC_W22,RCERVA1_NAVOLATO_BALB_FTNC_W22,RCERVA1_NAVOLATO_BALB_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,19,DK4050,DK4050
FTN,FTNM1HTW,LDSR_PUCCSO,2022_IIBANA_GUASAVE_C300_FTNC_W22,IIBANA_GUASAVE_C300_FTNC_W22,IIBANA_GUASAVE_C300_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,0,DK4050,DK4050
FTN,FTNM1HTW,LDSR_PUCCSO,2022_IIBANA_AHOME_AGNU_FTNC_W22,IIBANA_AHOME_AGNU_FTNC_W22,IIBANA_AHOME_AGNU_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,3,DK4050,DK4050
FTN,FTNM1HTW,LDSR_PUCCSO,2022_MAFELIX_CULIACAN_QUEM_FTNC_W22,MAFELIX_CULIACAN_QUEM_FTNC_W22,MAFELIX_CULIACAN_QUEM_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,1,DK4050,DK4050
FTN,FTNM1HTW,SDP_FUSASP,2022_IIBANA_AHOME_18MA_FTNC_W22,IIBANA_AHOME_18MA_FTNC_W22,IIBANA_AHOME_18MA_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,13,DK4050,DK4050
FTN,FTNCOMM2,LDSR_PUCCSO,2021_IIBANA_AHOME_AGNU_FTNC,IIBANA_AHOME_AGNU_FTNC,IIBANA_AHOME_AGNU_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,2,DK4050,DK4050
FTN,FTNCOMM2,LDSR_SETOTU,2021_IIBANA_AHOME_AGNU_FTNC,IIBANA_AHOME_AGNU_FTNC,IIBANA_AHOME_AGNU_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,2,DK4050,DK4050
FTN,FTNCOMM1,LDSR_PUCCSO,2021_MAFELIX_CAJEME_PUYA_FTNC,MAFELIX_CAJEME_PUYA_FTNC,MAFELIX_CAJEME_PUYA_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,1,DK4050,DK4050
FTN,FTNCOMM2,YLD,2021_RCERVA1_CULIACAN_CORI_FTNC,RCERVA1_CULIACAN_CORI_FTNC,RCERVA1_CULIACAN_CORI_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,161.644113,DK4050,DK4050
FTN,FTNCOMM2,YLD,2021_RCERVA1_NAVOLATO_VERG_FTNC,RCERVA1_NAVOLATO_VERG_FTNC,RCERVA1_NAVOLATO_VERG_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,160.064619,DK4050,DK4050
FTN,FTNPS4COMM,SDP_FUSASP,2021_IIBANA_GUASAVE_CAGR_FTNC,IIBANA_GUASAVE_CAGR_FTNC,IIBANA_GUASAVE_CAGR_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,8,DK4050,DK4050
FTN,FTNM1HTW,YLD,2022_RCERVA1_NAVOLATO_VERG_FTNC_W22,RCERVA1_NAVOLATO_VERG_FTNC_W22,RCERVA1_NAVOLATO_VERG_FTNC_W22,WHITE HIGH TIER,2022,ME1 PACIFIC,148.12185,DK4050,DK4050
FTN,FTNCOMM1,YLD,2021_IIBANA_AHOME_BCHM1_FTNC,IIBANA_AHOME_BCHM1_FTNC,IIBANA_AHOME_BCHM1_FTNC,WHITE HIGH TIER,2021,ME1 PACIFIC,104.419157,DK4050,DK4050
