protocolTitle,year_loc,FIELD_plantingSeason,FIELD_pipeline,sub_market,FIELD_Country,FIELD_name,commercialName,trait,OBS_numValue,QC_Flag
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,DK7088RR,LDSR_CURVSP,4,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,DK7088RR,LDSR_DIPDMA,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,30F35VYHR,LDSR_SETOTU,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,AS1822PRO3,LDSR_SETOTU,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,30F35VYHR,LDSR_TARSC,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,AS1822PRO3,LDSR_DIPDMA,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,AS1820PRO3,LDSR_PUCCSO,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,AS1820PRO3,LDSR_DIPDMA,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,DK7088RR,LDSR_SETOTU,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,AS1822PRO3,LDSR_CERCZM,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,AS1822PRO3,YLD,71.02145,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,AS1822PRO3,LDSR_CURVSP,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,30F35VYHR,LDSR_PUCCSO,3,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,DK7088VT3P,LDSR_CERCZM,3,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,30F35VYHR,LDSR_CURVSP,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,30F35VYHR,YLD,68.141642,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,AS1822PRO3,LDSR_PUCCSO,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,30F35VYHR,LDSR_CERCZM,3,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,DK7088VT3P,LDSR_DIPDMA,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,DK7088VT3P,YLD,72.83284,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,AS1820PRO3,LDSR_CERCZM,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,AS1820PRO3,LDSR_SETOTU,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,DK7088VT3P,LDSR_CURVSP,4,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,DK7088VT3P,LDSR_PUCCSO,3,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,DK7088RR,YLD,62.072485,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,DK7088RR,LDSR_TARSC,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,AS1820PRO3,LDSR_CURVSP,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,DK7088VT3P,LDSR_TARSC,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,DK7088RR,LDSR_PUCCSO,3,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,AS1820PRO3,LDSR_TARSC,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,30F35VYHR,LDSR_DIPDMA,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW11_ESPINALDINDALITO_AB_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW11_ESPINALDINDALITO_AB_V,DK7088VT3P,LDSR_SETOTU,2,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DK7088VT3P,LDSR_PUCCSO,3,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,AS1822PRO4,YLD,92.110577,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DKB255PRO4,LDSR_PUCCSO,2,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DK7088RR,LDSR_CERCZM,2,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,AS1820PRO4,LDSR_TARSC,0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DK7088RR,LDSR_TARSC,0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DKB255PRO4,LDSR_CURVSP,3,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,NK4015VIP,LDSR_CERCZM,1,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,NK4015VIP,LDSR_SETOTU,2,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,30F35VYHR,LDSR_SETOTU,2,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DK7088VT3P,LDSR_SETOTU,2,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,AS1820PRO4,LDSR_CURVSP,3,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DK7088VT3P,YLD,66.994083,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,AS1820PRO4,LDSR_PUCCSO,3,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DK7088VT3P,LDSR_TARSC,0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DKB255PRO4,LDSR_SETOTU,2,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,AS1822PRO4,LDSR_SETOTU,3,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,30F35VYHR,YLD,96.787722,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,NK4015VIP,YLD,81.475962,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,AS1820PRO4,YLD,85.947855,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,NK4015VIP,LDSR_PUCCSO,4,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DK7088VT3P,LDSR_CERCZM,1,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DKB255PRO4,LDSR_CERCZM,1,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,NK4015VIP,LDSR_TARSC,0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,AS1820PRO4,LDSR_SETOTU,2,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,AS1822PRO4,LDSR_CERCZM,2,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DK7088RR,YLD,95.545488,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,30F35VYHR,LDSR_CERCZM,1,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,30F35VYHR,LDSR_TARSC,0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,AS1822PRO4,LDSR_TARSC,0,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DKB255PRO4,YLD,88.295858,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,AS1822PRO4,LDSR_PUCCSO,3,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,30F35VYHR,LDSR_CURVSP,4,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,30F35VYHR,LDSR_PUCCSO,4,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DK7088RR,LDSR_PUCCSO,4,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,NK4015VIP,LDSR_CURVSP,4,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,AS1822PRO4,LDSR_CURVSP,3,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DK7088RR,LDSR_SETOTU,3,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DK7088VT3P,LDSR_CURVSP,4,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,AS1820PRO4,LDSR_CERCZM,1,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DK7088RR,LDSR_CURVSP,4,
COL 22 SS REG CORN GERMBTECH FTN ME3 VT4P YELLOW,2022_GNBVB_FW12_CERETÉELPLAYÓN_LV_V,2022,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW12_CERETÉELPLAYÓN_LV_V,DKB255PRO4,LDSR_TARSC,0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,DK7088RR,LDSR_CERCZM,0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,AS1820PRO3,LDSR_TARSC,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,30F35VYHR,LDSR_CURVSP,3,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,DK7088RR,YLD,50.935207,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,30F35VYHR,LDSR_CERCZM,0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,DK7088RR,LDSR_SETOTU,3,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,AS1820PRO3,LDSR_CURVSP,3,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,AS1822PRO3,YLD,28.38787,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,DK7088VT3P,LDSR_PUCCSO,0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,AS1820PRO3,LDSR_PUCCSO,0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,AS1820PRO3,YLD,25.125,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,AS1820PRO3,LDSR_CERCZM,0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,30F35VYHR,YLD,37.189349,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,DK7088VT3P,LDSR_SETOTU,3,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,DK7088RR,LDSR_DIPDMA,0,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,DK7088VT3P,LDSR_CURVSP,2,
NMU-21-SS-COM-Corn:Germ FTN ME2 ME3 ME4 ME5 VCPEHSG,2021_GNBVB_FW05_LEJANIASESMERALDA_FR_V,2021,ME3 TROPIC,YELLOW BIOTECH,Colombia,GNBVB_FW05_LEJANIASESMERALDA_FR_V,AS1822PRO3,LDSR_SETOTU,3,
