protocolType,SETS_setName,OBS_observationRefCd,OBS_descriptorAbbreviation,FIELD_name,FIELD_name_1,sub_market,FIELD_plantingSeason,FIELD_pipeline,OBS_numValue,productName,commercialName
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,131.788297,MX8432,MX8432
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,8.0,MX8436,MX8436
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,152.292899,MX8436,MX8436
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,157.425214,MX8438,MX8438
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,MX8438,MX8438
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,149.457594,MY8509,MY8509
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,MY8509,MY8509
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,161.121795,P3270W,P3270W
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,4.0,P3270W,P3270W
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,159.73044,P3274W,P3274W
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,MAFELIX_CULIACAN_EL DORADO2_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,10.0,P3274W,P3274W
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,142.41,DK4050,DK4050
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,142.41,DK4050,DK4050
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,18.0,DK4050,DK4050
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,132.562118,DK5021,DK5021
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,132.562118,DK5021,DK5021
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,24.0,DK5021,DK5021
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,147.228205,HIPOPOTAMO,HIPOPOTAMO
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,147.228205,HIPOPOTAMO,HIPOPOTAMO
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,13.0,HIPOPOTAMO,HIPOPOTAMO
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,166.093957,CALAMAR,CALAMAR
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,166.093957,CALAMAR,CALAMAR
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,CALAMAR,CALAMAR
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,144.985544,MX8639,MX8639
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,8.0,MX8639,MX8639
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,144.985544,MX8639,MX8639
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,136.656956,VX8614,VX8614
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,7.0,VX8614,VX8614
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,136.656956,VX8614,VX8614
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,159.934366,VY8502,VY8502
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,9.0,VY8502,VY8502
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,159.934366,VY8502,VY8502
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,135.771434,VY8503,VY8503
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,135.771434,VY8503,VY8503
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,VY8503,VY8503
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,135.373015,MX8432,MX8432
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,135.373015,MX8432,MX8432
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,16.0,MX8432,MX8432
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,138.144774,MX8436,MX8436
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,138.144774,MX8436,MX8436
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,17.0,MX8436,MX8436
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,146.527628,MX8438,MX8438
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,17.0,MX8438,MX8438
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,146.527628,MX8438,MX8438
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,13.0,MY8509,MY8509
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,142.336201,MY8509,MY8509
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,142.336201,MY8509,MY8509
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,141.238972,P3270W,P3270W
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,141.238972,P3270W,P3270W
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,4.0,P3270W,P3270W
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,5.0,P3274W,P3274W
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,145.146958,P3274W,P3274W
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,MAFELIX_CULIACAN_COSTA RICA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,145.146958,P3274W,P3274W
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,142.880404,DK4050,DK4050
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,5.0,DK4050,DK4050
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,163.763273,DK5021,DK5021
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,9.0,DK5021,DK5021
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,145.446508,HIPOPOTAMO,HIPOPOTAMO
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,8.0,HIPOPOTAMO,HIPOPOTAMO
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,146.857068,CALAMAR,CALAMAR
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,2.0,CALAMAR,CALAMAR
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,163.166243,MX8639,MX8639
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,5.0,MX8639,MX8639
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,112.193076,VX8614,VX8614
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,VX8614,VX8614
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,132.781438,VY8502,VY8502
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,4.0,VY8502,VY8502
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,VY8503,VY8503
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,121.387632,VY8503,VY8503
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,28.0,MX8432,MX8432
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,161.247401,MX8432,MX8432
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,23.0,MX8436,MX8436
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,162.252658,MX8436,MX8436
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,168.794307,MX8438,MX8438
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,48.0,MX8438,MX8438
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,21.0,MY8509,MY8509
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,164.563505,MY8509,MY8509
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,156.659725,P3270W,P3270W
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,18.0,P3270W,P3270W
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,6.0,P3274W,P3274W
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,MAFELIX_CULIACAN_LO DE SAUCEDA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,146.166995,P3274W,P3274W
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,136.893831,DK4050,DK4050
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,4.0,DK4050,DK4050
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,5.0,DK5021,DK5021
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,152.730198,DK5021,DK5021
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,8.0,HIPOPOTAMO,HIPOPOTAMO
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,147.587114,HIPOPOTAMO,HIPOPOTAMO
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,7.0,CALAMAR,CALAMAR
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,129.397526,CALAMAR,CALAMAR
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,3.0,MX8639,MX8639
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,155.033969,MX8639,MX8639
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,VX8614,VX8614
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,125.461499,VX8614,VX8614
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,127.667802,VY8502,VY8502
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,VY8502,VY8502
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,124.46118,VY8503,VY8503
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,1.0,VY8503,VY8503
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,158.141574,MX8432,MX8432
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,10.0,MX8432,MX8432
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,148.078019,MX8436,MX8436
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,17.0,MX8436,MX8436
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,155.703558,MX8438,MX8438
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,4.0,MX8438,MX8438
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,126.82829,MY8509,MY8509
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,3.0,MY8509,MY8509
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,135.164918,P3270W,P3270W
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,P3270W,P3270W
FTN,FTNME1HTW,SDP,FUSASP,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,0.0,P3274W,P3274W
FTN,FTNME1HTW,YLD,N/A,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,MAFELIX_CULIACAN_LA PISTA_FTNC_W23,WHITE HIGH TIER,2023.0,ME1 PACIFIC,142.761633,P3274W,P3274W
